method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,8,B,vendor_B_Philips,3,164,166,0.038929152481976044,0.007269970103481178,0.0633183645241591,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,165,166,0.036403811907014215,0.007033160308387175,0.05874130322811115,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,166,166,0.0345009147716933,0.006628769845421235,0.05574429013867335,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,167,166,0.038139964442655265,0.007953948295024415,0.06037203247198857,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,168,166,0.049555497726492856,0.012345529767314354,0.07441993616521358,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,169,166,0.041105565772088896,0.008030067753405815,0.06615099575684731,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,170,166,0.04318196659750608,0.008504770648474973,0.0693543920495424,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,171,166,0.03702656841691,0.006796482706397593,0.06046017131442765,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,172,166,0.03579260995723756,0.0067872186359691335,0.058010782709861375,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,173,166,0.03395070717950542,0.006344641567241535,0.055212131387228705,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,174,166,0.03819586341101003,0.007515096666672862,0.061361533365246045,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,175,166,0.033225974976926684,0.006260054978452264,0.05393184006707855,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,176,166,0.030821534086871577,0.005831966420680464,0.04997913541653788,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,177,166,0.03080934711384127,0.005945808374805443,0.04972707747246127,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,178,166,0.02912651151643101,0.0055534532167443845,0.047146116854645405,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,179,166,0.028742006553494067,0.005388490488214126,0.04670703211372875,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,180,166,0.03181563415396285,0.006055473825467907,0.05152032078883375,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,181,166,0.04015761366989239,0.008018823067029288,0.06427758119731064,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,182,166,0.033029930823179614,0.006001806084392031,0.05405624909887472,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,183,166,0.029657069257045365,0.005451876689758466,0.04841038522995021,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,184,166,0.03141314298830048,0.006063864594437631,0.0506985567877257,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,185,166,0.02953788098396666,0.005445444643643337,0.04818487236927073,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,186,166,0.027279552666986562,0.005088941224974142,0.04438122281108994,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,187,166,0.031182062183787305,0.00683444720995893,0.04869522990277374,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,188,166,0.04013818984918566,0.007869671264394041,0.06453703723129738,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,189,166,0.03493134078221867,0.006523465050429285,0.05681575123355331,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,190,166,0.030520015424229652,0.00617465600567724,0.04869071881185813,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,191,166,0.041089331882680394,0.009222995648328888,0.06373267281935158,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,192,166,0.04988452747284648,0.011075241529068584,0.07761857167155628,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,193,166,0.043595200146447466,0.009158985143673259,0.0688724297895489,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,194,166,0.038069034836827276,0.007987062100332275,0.060163945576781966,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,195,166,0.033463597320109964,0.007206484380862619,0.0525142258280013,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,196,166,0.03543305151299181,0.007613071087601942,0.0556399610275066,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,197,166,0.05631092331001917,0.014863940281232437,0.0828939659229244,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,198,166,0.03816444037414818,0.008012320644345629,0.06030423929129379,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,199,166,0.03815164666129164,0.008247673918257457,0.05980794540191271,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,200,166,0.04097032051039747,0.009632678025020623,0.06267528523163624,0.001,125,2642
