method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,4,A,vendor_A_Siemens,4,158,139,0.041501061039434066,0.011378982841378922,0.06024415655691418,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,159,139,0.03791200127050602,0.008593223935408558,0.05863755483099883,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,160,139,0.042077529907440965,0.010495907307113353,0.06316324519060498,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,161,139,0.04240465259326876,0.00977391474913779,0.0652614758758665,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,162,139,0.034736714707754496,0.007522179748487773,0.05442906965722712,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,163,139,0.031811167774118965,0.0067640178076413685,0.050094300264613235,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,164,139,0.03750352710217452,0.01086356358689745,0.053279927174607625,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,165,139,0.05308071770470777,0.014779737256065333,0.07660196091738536,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,166,139,0.07742276858779595,0.022432615287039135,0.10998030674221704,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,167,139,0.05788099792578238,0.015342709581575376,0.08507657686261821,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,168,139,0.05497264277806385,0.013558867752632434,0.08282754997716105,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,169,139,0.06133095126786678,0.015881809070974372,0.09089828385777182,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,170,139,0.05559338252696631,0.013342642227000148,0.08450147986626454,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,171,139,0.04012285489186966,0.008547806095586514,0.06315009739491151,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,172,139,0.03954672008056006,0.009694273486438629,0.05970489326194465,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,173,139,0.03429035229353811,0.00777277491799147,0.05303515472429262,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,174,139,0.030118780358017776,0.006528931241080486,0.04717969820707393,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,175,139,0.028340886145990958,0.0062533375219167246,0.04417509719622221,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,176,139,0.027888077244216162,0.006474079993024147,0.04282799436838078,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,177,139,0.026600014545666656,0.005878812846184956,0.0414424032750104,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,178,139,0.02642705209767647,0.005885951076935736,0.0410822021419839,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,179,139,0.026602928788005877,0.00626067440997032,0.040684508896774524,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,180,139,0.02412093128580198,0.0055096666613365895,0.03722252916517875,0.001,95,2212
