vendor,stratum,metric,sar_seed_2022,sar_seed_2023,sar_seed_2024,sar_seed_2025,sar_seed_2026,sar_mean,sar_std,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,sar_minus_source_seed_2022,sar_minus_source_seed_2023,sar_minus_source_seed_2024,sar_minus_source_seed_2025,sar_minus_source_seed_2026,source_mean,sar_minus_source_mean,sar_minus_source_std,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,sar_minus_tent_seed_2022,sar_minus_tent_seed_2023,sar_minus_tent_seed_2024,sar_minus_tent_seed_2025,sar_minus_tent_seed_2026,tent_mean,sar_minus_tent_mean,sar_minus_tent_std
B,foreground_present,dice_rv,0.7575782747063097,0.7613191979250254,0.7479924739743289,0.7724171191801725,0.7812663954624006,0.7641146922496475,0.01297667793554979,0.7418345274860342,0.7544158374101552,0.7427744002370877,0.7817247161432488,0.761618530756203,0.015743747220275495,0.006903360514870283,0.005218073737241147,-0.009307596963076259,0.019647864706197615,0.7564736024065458,0.007641089843101656,0.011219279558530531,0.7575914367135721,0.7613189246429891,0.7479959883299641,0.7724172649950494,0.7812631944333032,-1.3162007262423892e-05,2.7328203633381065e-07,-3.5143556351702188e-06,-1.458148768396228e-07,3.2010290974548994e-06,0.7641173618229755,-2.6695733281290044e-06,6.330453267099176e-06
B,foreground_present,hd95_2d_px_lv,86.0183378016881,75.74860936087197,54.04603052627111,59.502021765578945,59.353445590841204,66.93368900905027,13.42300403982869,75.51065325937589,72.93401833130831,38.42951497908682,38.98391434898213,49.79434932210962,10.50768454231222,2.8145910295636583,15.616515547184292,20.518107416596813,9.559096268731587,55.130490048172554,11.803198960877713,6.670840273598515,86.01863936198028,75.71682380463749,54.045589637000504,59.508009641619935,59.352964248734324,-0.00030156029217209834,0.03178555623448176,0.0004408892706067036,-0.005987876040990159,0.00048134210688033363,66.9284053387945,0.005283670255761308,0.01505911185912195
B,foreground_present,hd95_2d_px_macro,72.40327085302847,60.983444600288095,46.01966712978801,40.054336167046,48.220004621727014,53.53614467437552,13.018723696984216,70.37634163864243,61.954022355112365,36.78019891444651,29.461468428724018,42.270761009543136,2.026929214386044,-0.9705777548242693,9.239468215341503,10.592867738321985,5.949243612183878,48.16855846929369,5.367586205081828,4.846794669014949,72.4032969000567,60.95635727591968,46.019205162436315,40.04444002568138,48.22040038576875,-2.6047028228504132e-05,0.027087324368416432,0.0004619673516970124,0.009896141364620803,-0.0003957640417340258,53.52873994997257,0.007404724402954343,0.011809718025722194
B,foreground_present,hd95_2d_px_myo,69.37612733306193,49.402926545452694,43.09342823603515,22.86949401392308,55.537334986932436,48.05586222308106,17.112273490157555,61.01014664461602,59.48719307546664,34.71671521386306,19.32748126300457,45.85039649331954,8.365980688445909,-10.084266530013949,8.37671302217209,3.5420127509185093,9.686938493612892,44.07838653805397,3.9774756850270903,8.202628434920065,69.37600808651068,49.40091025707325,43.09265628460403,22.8345250708305,55.5313238993856,0.00011924655125028494,0.00201628837944412,0.0007719514311190778,0.03496894309257925,0.006011087546838212,48.04708471968081,0.00877750340024619,0.014819015422609947
B,foreground_present,hd95_2d_px_rv,61.81534742433538,57.798797894539625,40.91954262705778,37.791492721635976,29.769233287407392,45.61888279099523,13.649533153275508,74.6082250119354,53.44085565856215,37.19436655038966,30.073009674185347,31.167537213200248,-12.792877587600024,4.357942235977475,3.72517607666812,7.718483047450629,-1.398303925792856,45.29679882165456,0.32208396934066885,8.023993056947319,61.81524325167916,57.75133776604829,40.9193695657044,37.79078536459372,29.776913009186327,0.00010417265621498473,0.04746012849133763,0.0001730613533794667,0.0007073570422591047,-0.007679721778934834,45.61072979144238,0.00815299955285127,0.022246494502683612
C,all_slices,dice_lv,0.6854515344340845,0.7376398835781486,0.7925909668637232,0.7825592741267933,0.785778754007638,0.7568040826020775,0.04539277258822693,0.6394328521630934,0.7243090439167228,0.785302446074918,0.7866859709285962,0.756940090786829,0.04601868227099104,0.013330839661425786,0.007288520788805264,-0.004126696801802887,0.02883866322080897,0.7385340807740318,0.018270001828045633,0.01954665078855717,0.6854560132577082,0.7376469115145758,0.7926103059525383,0.7825657103329939,0.7857849031971834,-4.478823623754735e-06,-7.027936427261849e-06,-1.9339088815129024e-05,-6.436206200666206e-06,-6.1491895454457435e-06,0.756812768851,-8.686248922451512e-06,6.029817333202333e-06
C,all_slices,dice_macro,0.6510424741535479,0.6788651282167525,0.6983013449050015,0.7073856966415716,0.6998857791938042,0.6870960846221356,0.022739909698097742,0.6008255661784921,0.6398808902412713,0.6646334152005942,0.6993305996224993,0.6654223628978373,0.050216907975055736,0.03898423797548123,0.03366792970440735,0.008055097019072255,0.03446341629596694,0.6540185668281389,0.0330775177939967,0.015468022509358042,0.6510459990197246,0.6788701559486918,0.6983115189322843,0.707804852253573,0.6998910598560338,-3.524866176718433e-06,-5.0277319393332576e-06,-1.0174027282761067e-05,-0.0004191556120014539,-5.280662229600885e-06,0.6871847172020615,-8.863257992597351e-05,0.000184784912090648
C,all_slices,dice_myo,0.6592510155209474,0.6860963644140035,0.6843442259693687,0.7095308003261923,0.6697353891663836,0.681791559079379,0.019025905359862212,0.5881900074624088,0.6346981894660835,0.6193660282945813,0.6810149956272935,0.6100850208680458,0.07106100805853865,0.05139817494791998,0.06497819767478741,0.028515804698898806,0.05965036829833781,0.6266708483436826,0.055120710735696535,0.0165337474808939,0.6592535559032099,0.6860994080342491,0.6843513196004268,0.7095450116701626,0.6697435429923957,-2.5403822624392447e-06,-3.043620245612999e-06,-7.09363105810823e-06,-1.4211343970282897e-05,-8.153826012047283e-06,0.6817985676400888,-7.00856070969813e-06,4.713924262124713e-06
C,all_slices,dice_rv,0.6084248725056114,0.6128591366581054,0.6179688418819126,0.6300670154717292,0.644143194407391,0.6226926121849499,0.014466244708700693,0.5748538389099742,0.5606354373410074,0.589231771232283,0.6302908323116081,0.6292419770386372,0.03357103359563718,0.05222369931709803,0.028737070649629604,-0.00022381683987893197,0.014901217368753827,0.596850771366702,0.02584184081824794,0.019768921222680598,0.6084284278982557,0.6128641482972504,0.6179729312438879,0.631303834757562,0.6441447333785224,-3.555392644294386e-06,-5.011639145013902e-06,-4.089361975267991e-06,-0.0012368192858328575,-1.5389711314206522e-06,0.6229428151150957,-0.0002502029301457709,0.000551536776470467
C,all_slices,hd95_2d_px_lv,86.78535268746774,70.6482860924807,49.94603591455118,53.08531349514265,52.81404642859286,62.65580692364703,15.780585978055962,97.359584623906,78.13514971219966,42.49849884896348,54.713004103529315,63.59741290309664,-10.574231936438267,-7.48686361971896,7.447537065587703,-1.627690608386665,-10.78336647450378,67.26073003833902,-4.604923114691994,7.685003269812644,86.78525485219679,70.64815089974083,49.945699761904244,53.08535342123571,52.814000170319865,9.783527094953115e-05,0.00013519273987583347,0.00033615264693764857,-3.9926093059250434e-05,4.625827299520324e-05,62.655691821079486,0.0001151025675397932,0.00013994493082664853
