vendor,stratum,metric,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,tent_mean,tent_std,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,tent_minus_source_seed_2022,tent_minus_source_seed_2023,tent_minus_source_seed_2024,tent_minus_source_seed_2025,tent_minus_source_seed_2026,source_mean,tent_minus_source_mean,tent_minus_source_std
C,all_slices,dice_lv,0.7820880161400429,0.7135431369528703,0.728691647839523,0.7524994132414684,0.6249252330089937,0.7203494894365796,0.05930212904248119,0.7929736609919339,0.7593481361508857,0.7493050465179585,0.7885388763443816,0.610709298166378,-0.01088564485189103,-0.045804999198015395,-0.02061339867843548,-0.03603946310291317,0.01421593484261574,0.7401750036343075,-0.019825514197727868,0.023330173909671185
C,all_slices,dice_macro,0.7318726845144182,0.6893495443951635,0.6962760494355528,0.7056086068642468,0.6188901194215557,0.6883994009261875,0.04207305472212333,0.7402101342176123,0.7250997426857942,0.6944819027705114,0.7152118749586929,0.5834061086585949,-0.008337449703194055,-0.03575019829063075,0.0017941466650414073,-0.009603268094446116,0.035484010762960816,0.6916819526582412,-0.00328255173205374,0.02573067603163619
C,all_slices,dice_myo,0.6536741525247808,0.6222997877053803,0.6160611398737055,0.6625715125731781,0.5530204400856477,0.6215254065525385,0.04313268190763958,0.6547316678797679,0.643609385913053,0.5548517825572625,0.6433706885295952,0.4899591776346331,-0.0010575153549871041,-0.021309598207672642,0.06120935731644295,0.01920082404358292,0.06306126245101457,0.5973045405028623,0.02422086604967614,0.03746313335292801
C,all_slices,dice_rv,0.7598558848784309,0.73220570852724,0.7440753605934295,0.7017548947780939,0.6787246851700256,0.723323306789444,0.032781120735060454,0.7729250737811354,0.7723417059934443,0.779288879236313,0.7137260600021019,0.6495498501747734,-0.013069188902704476,-0.04013599746620433,-0.03521351864288347,-0.011971165224007985,0.029174834995252197,0.7375663138375537,-0.014243007048109612,0.0273946045388167
C,all_slices,hd95_2d_px_lv,53.92786616684691,81.99198654445368,71.80042496611335,70.72078085553527,120.06305928048815,79.70082356268748,24.706589697301208,45.71795277126549,59.65841649366662,61.62735157778832,49.83563643104154,122.31570376528404,8.209913395581424,22.33357005078706,10.173073388325037,20.885144424493724,-2.252644484795894,67.83101220780921,11.86981135487827,10.080724281338421
C,all_slices,hd95_2d_px_macro,60.36765688571681,74.85358119405836,71.71724116853454,72.51922227524005,106.30516450970724,77.1525732066514,17.232985341170142,50.61493213377627,57.87574025112315,70.68074038330266,63.71588814090991,116.95210818988116,9.75272475194054,16.977840942935217,1.0365007852318797,8.803334134330143,-10.64694368017392,71.96788181979863,5.184691386852772,10.498666996021903
C,all_slices,hd95_2d_px_myo,69.74721560864324,80.22288282429888,88.6319749461007,71.82611860144317,112.41258666959111,84.56815573001542,17.267948154472432,55.38870670605567,64.44341048805094,106.51604624808185,72.45080757512103,132.59033547690566,14.358508902587573,15.779472336247935,-17.88407130198115,-0.6246889736778627,-20.177748807314558,86.27786129884302,-1.7097055688276128,17.08738459386752
C,all_slices,hd95_2d_px_rv,57.42788888166031,62.345874213422526,54.719323593389596,75.01076736874172,86.43984757904245,67.18874032725132,13.28536002786385,50.738136924007655,49.52539377165184,43.89882332403778,68.86122041656716,95.9502853274538,6.689751957652653,12.820480441770684,10.820500269351818,6.1495469521745605,-9.510437748411348,61.794771952743645,5.393968374507674,8.789078533174667
C,foreground_present,dice_lv,0.8101574421109861,0.8023220280716071,0.7977700636534438,0.805213477522248,0.7524076076581567,0.7935741238032883,0.02344831973154291,0.7536822502449025,0.7677788616483925,0.7637532490199263,0.7771578762699612,0.7293834652887552,0.05647519186608352,0.034543166423214644,0.03401681463351758,0.028055601252286788,0.023024142369401535,0.7583511404943876,0.035222983308900814,0.012784330723997697
C,foreground_present,dice_macro,0.7428149319408562,0.740014918659309,0.7402187681480342,0.7415005727750713,0.713464049651413,0.7356026482349367,0.012426753304142635,0.6842271975576528,0.6961865000854578,0.69820614684018,0.7152866617682571,0.6841094235997621,0.058587734383203416,0.043828418573851224,0.042012621307854214,0.02621391100681425,0.029354626051650845,0.6956031859702619,0.03999946226467479,0.012918896407863097
