method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,1,A,vendor_A_Siemens,1,122,139,0.1869608471505076,0.00708297129867853,0.3597557507187342,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,123,139,0.18666868292384867,0.007229804853647412,0.3588777567199666,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,124,139,0.19009663389741088,0.008108122845468439,0.36397702171862556,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,125,139,0.1910630877015831,0.008718435598952736,0.364689302691024,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,126,139,0.1908978374956323,0.008090063577799273,0.3656155485793841,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,127,139,0.18540891361751144,0.006823929107124857,0.3571699684043582,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,128,139,0.18612281176790918,0.006691824294720515,0.35886197397820385,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,129,139,0.18470057920157482,0.0065287810401897205,0.35634359631607,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,130,139,0.18375219391297093,0.006463807267170373,0.3545767732447,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,131,139,0.1855249406783272,0.006875387967477064,0.35729910535134857,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,132,139,0.18750842765188044,0.007747099441710672,0.35952265683909973,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,133,139,0.18662809977214112,0.007010349633654566,0.35923549983141234,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,134,139,0.1846619224269613,0.006746993095299109,0.35582985838861775,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,135,139,0.18662313409417652,0.006786712302940248,0.35967284376672704,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,136,139,0.18262991786217517,0.006106894642530049,0.3530460450289061,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,137,139,0.18708253461572763,0.007406799698905122,0.35935147090567104,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,138,139,0.18696675806058397,0.007258413862035,0.35941668985773334,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,139,139,0.18375319907133528,0.006219015915697213,0.35506836689419025,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,140,139,0.18198823591144822,0.0058432746286631275,0.3522899224818182,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,141,139,0.1822952364953302,0.005830084275213077,0.352930304225829,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,142,139,0.18190029783429001,0.005886565818511646,0.35202746425601217,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,143,139,0.18331206552416301,0.005977828774212612,0.35466847284663494,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,144,139,0.18316540363238012,0.00606266802625744,0.35420547023737176,0.001,95,2212
